"","1-b","1-m","10-b","10-m","5-b","5-m","s-b","s-m"
"Cre06.g288000.t1.1.v5.5",24.7615194315542,3.92639588254701,0,0,2.94863145098827,5.55549174592243,108.394893951388,0
"Cre06.g288050.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g288050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g288100.t1.2.v5.5",0,0,15.7465013594735,19.7138441038699,16.7943791338897,9.25915290987071,9.854081268308,0
"Cre06.g288150.t1.2.v5.5",0,0,0,0.203235506225463,0,0,0,0
"Cre06.g288252.t1.1.v5.5",4.95230388631083,0.981598970636752,1.7100272969564,0.203235506225463,1.53841640921127,0,9.854081268308,0
"Cre06.g288350.t1.1.v5.5",9.90460777262166,8.83439073573077,6.27010008884012,4.47118113696018,8.58949161809625,7.87027997339011,0,0
"Cre06.g288400.t1.1.v5.5",0,184.540606479709,16.2452593210858,0,13.4611435805986,0,0,0
"Cre06.g288450.t1.2.v5.5",0,0,5.9138444019742,19.9170796100953,7.69208204605635,0,0,0
"Cre06.g288500.t1.2.v5.5",0,0,83.0075750397584,161.572227449243,113.073606077028,104.628427881539,0,10.5301139331799
"Cre06.g288550.t1.2.v5.5",14.8569116589325,0,5.34383530298874,13.2103079046551,1.92302051151409,0,9.854081268308,0
"Cre06.g288600.t1.1.v5.5",9.90460777262166,197.301393097987,70.7523794115709,43.2891628260235,64.1006837171362,52.3142139407695,0,10.5301139331799
"Cre06.g288650.t1.2.v5.5",4.95230388631083,1.9631979412735,33.844290252262,55.6865287057767,8.58949161809625,0.925915290987071,9.854081268308,0
"Cre06.g288700.t1.2.v5.5",4.95230388631083,5.88959382382051,108.016724257746,115.234532029837,187.430399188906,125.924479574242,4572.29370849491,1811.17959650694
"Cre06.g288750.t1.2.v5.5",0,0,17.1715241069371,19.5106085976444,7.30747794375353,0,0,0
"Cre06.g288800.t1.2.v5.5",0,0,1.92378070907595,6.70677170544026,19.9994133197465,8.33323761888364,0,0
"Cre06.g288850.t1.2.v5.5",0,0,11.0439262928434,5.89382968053841,9.87150529243898,0,0,0
"Cre06.g288900.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g288908.t1.2.v5.5",0,0,0,0.203235506225463,2.05122187894836,0.462957645493536,0,0
"Cre06.g288950.t1.2.v5.5",0,1.9631979412735,1.14001819797093,0.203235506225463,12.3073312736902,7.87027997339011,0,10.5301139331799
"Cre06.g289000.t1.1.v5.5",29.713823317865,63.8039330913889,36.3380800603234,16.8685470167134,23.5890516079061,0.925915290987071,0,10.5301139331799
"Cre06.g289033.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g289050.t1.1.v5.5",0,0,0,0.81294202490185,3.33323555329108,0,0,0
"Cre06.g289100.t1.1.v5.5",0,0,0,6.30030069298934,0,0,0,0
"Cre06.g289150.t1.1.v5.5",0,0,32.1342629553056,15.0394274606842,34.1015637375165,0,0,0
"Cre06.g289200.t1.1.v5.5",0,4.90799485318376,10.2601637817384,0.203235506225463,5.76906153454226,14.3516870102996,9.854081268308,10.5301139331799
"Cre06.g289300.t1.1.v5.5",0,1.9631979412735,0,7.72294923656758,0.128201367434272,14.3516870102996,0,0
"Cre06.g289350.t1.1.v5.5",4.95230388631083,0,8.97764330902108,0,6.66647110658217,21.2960516927026,0,0
"Cre06.g289400.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g289400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g289426.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g289450.t1.1.v5.5",4.95230388631083,0,7.76637397367697,4.47118113696018,22.4352393009977,0,0,0
"Cre06.g289500.t1.2.v5.5",0,0,13.8939717877707,6.09706518676388,6.15366563684508,0,0,0
"Cre06.g289550.t1.2.v5.5",11632.9618289441,5966.15854353018,1695.34956265752,4717.29933499921,4907.67654675138,5714.74917597221,6651.5048561079,12857.2691124126
"Cre06.g289600.t1.2.v5.5",0,0.981598970636752,0.0712511373731832,6.09706518676388,14.9995599898099,13.4257717193125,0,0
"Cre06.g289650.t1.2.v5.5",0,0,10.4026660564847,4.67441664318564,1.02561093947418,28.2404163751057,0,1790.11936864058
"Cre06.g289700.t1.2.v5.5",0,0,8.97764330902108,6.5035361992148,6.66647110658217,0,0,0
"Cre06.g289750.t1.1.v5.5",4.95230388631083,0,61.7034849651766,65.8483040170499,20.5122187894836,15.2776023012867,0,10.5301139331799
"Cre06.g289800.t1.2.v5.5",0,0,26.2916696907046,13.4135434108805,8.71769298553053,26.3885857931315,0,0
"Cre06.g289850.t1.1.v5.5",4.95230388631083,383.80519751897,55.7183894258293,41.0535722575434,43.5884649276526,0,0,10.5301139331799
"Cre06.g289900.t1.1.v5.5",9.90460777262166,0.981598970636752,0,0,2.3076246138169,0,0,0
"Cre06.g289950.t1.1.v5.5",0,97.1782980930385,43.7481983471345,33.3306230209758,30.7683281842254,60.1844939141596,9.854081268308,0
"Cre06.g290000.t1.1.v5.5",0,0,20.6628298382231,5.69059417431295,15.2559627246784,0.462957645493536,0,0
"Cre06.g290050.t1.2.v5.5",4.95230388631083,10.7975886770043,7.26761601206469,0,10.1279080273075,0,0,0
"Cre06.g290100.t1.2.v5.5",0,241.473346776641,11.6139353918289,29.2659128964666,17.6917887059296,42.1291457399117,0,0
"Cre06.g290150.t1.1.v5.5",0,0,14.3214786120098,9.95853980504766,6.92287384145071,23.6108399201703,0,0
"Cre06.g290200.t1.2.v5.5",29.713823317865,17.6687814714615,8.69263875952835,1.21941303735278,4.99985332993662,11.1109834918449,0,0
"Cre06.g290250.t1.1.v5.5",14.8569116589325,7.85279176509402,15.2477433978612,6.5035361992148,9.23049845526761,11.5739411373384,137.957137756312,84.240911465439
"Cre06.g290300.t1.2.v5.5",0,0,4.41757051713736,0,10.7689148644789,0,0,0
"Cre06.g290350.t1.2.v5.5",0,0,15.8177524968467,0.406471012450925,32.947751430608,32.4070351845475,0,0
"Cre06.g290400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g290400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g290450.t1.2.v5.5",0,164.908627066974,23.0853685089114,18.900902078968,1.92302051151409,4.62957645493536,39.416325073232,0
"Cre06.g290500.t1.1.v5.5",9.90460777262166,2.94479691191026,51.9420791450505,38.0050396641615,56.6650044059484,23.6108399201703,187.227544097852,42.1204557327195
"Cre06.g290550.t1.1.v5.5",4.95230388631083,0,1.99503184644913,0,0.256402734868545,0.462957645493536,0,0
"Cre06.g290676.t1.1.v5.5",9.90460777262166,0,1.35377161009048,1.01617753112731,0.256402734868545,0.462957645493536,29.562243804924,0
"Cre06.g290800.t1.1.v5.5",0,92.2703032398547,18.5252957170276,35.5662135894559,24.2300584450775,24.5367552111574,59.124487609848,1495.27617851154
"Cre06.g290850.t1.2.v5.5",0,0,7.76637397367697,9.95853980504766,16.2815736641526,3.70366116394829,0,0
"Cre06.g290900.t1.1.v5.5",0,0,9.47640127063336,27.233557834212,16.2815736641526,9.25915290987071,9.854081268308,0
"Cre06.g290950.t1.2.v5.5",22641.9333682131,24135.5554900165,4003.10265103755,10423.1361722791,13364.2233468183,13161.4229037357,56385.0530172584,90643.2207368123
"Cre06.g291050.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291050.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291100.t1.2.v5.5",0,0,31.2079981694542,2.43882607470555,13.5893449480329,0,0,0
"Cre06.g291150.t1.1.v5.5",34.6661272041758,0.981598970636752,35.2693129997257,28.8594418840157,10.1279080273075,17.1294328832608,9.854081268308,0
"Cre06.g291200.t1.2.v5.5",0,0,14.8202365736221,26.6238513155356,20.5122187894836,12.0368987828319,0,0
"Cre06.g291250.t1.1.v5.5",4.95230388631083,0,15.176492260488,22.7623766972518,7.69208204605635,0,0,10.5301139331799
"Cre06.g291300.t1.2.v5.5",0,0,7.48136942418423,0.203235506225463,12.4355326411244,9.25915290987071,0,0
"Cre06.g291350.t1.1.v5.5",0,3.92639588254701,15.176492260488,13.0070723984296,18.845601012838,8.79619526437718,0,0
"Cre06.g291400.t1.1.v5.5",0,0,7.41011828681105,3.2517680996074,3.07683281842254,0,0,0
"Cre06.g291450.t1.2.v5.5",0,5.88959382382051,10.3314149191116,15.6491339793606,7.05107520888498,3.70366116394829,0,42.1204557327195
"Cre06.g291500.t1.2.v5.5",4.95230388631083,266.994920013197,34.0580436643816,0.203235506225463,6.92287384145071,0,0,10.5301139331799
"Cre06.g291550.t1.2.v5.5",0,204.172585892445,23.6553776078968,7.72294923656758,48.3319155227207,12.0368987828319,9.854081268308,0
"Cre06.g291600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291650.t1.2.v5.5",0,0.981598970636752,7.1963648746915,21.7461991661245,13.4611435805986,25.4626705021445,0,0
"Cre06.g291700.t1.2.v5.5",212.949067111366,0,33.3455322906497,36.7856266268087,40.3834307417958,78.2398420884075,0,2442.98643249773
"Cre06.g291750.t1.1.v5.5",4.95230388631083,0,8.83514103427471,0,1.28201367434272,0.462957645493536,9.854081268308,0
"Cre06.g291800.t1.2.v5.5",4.95230388631083,0.981598970636752,8.0513785231697,26.8270868217611,18.845601012838,11.5739411373384,0,0
"Cre06.g291850.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291850.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g291900.t1.2.v5.5",0,0,16.1740081837126,12.1941303735278,10.5125121296103,12.4998564283255,0,0
"Cre06.g291950.t1.2.v5.5",0,0,5.34383530298874,0,0.128201367434272,1.38887293648061,0,105.301139331799
"Cre06.g292000.t1.1.v5.5",267.424409860785,125.644668241504,10.6876706059775,20.5267861287717,30.5119254493568,54.6290021682372,0,0
"Cre06.g292050.t1.2.v5.5",4.95230388631083,0,0,0,2.17942324638263,0,0,0
"Cre06.g292100.t1.2.v5.5",0,0,11.2576797049629,17.4782535353898,12.691935375993,10.1850682008578,0,1790.11936864058
"Cre06.g292150.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292150.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292183.t1.1.v5.5",0,0,2.20878525856868,4.47118113696018,0,0,0,0
"Cre06.g292216.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292249.t1.1.v5.5",9.90460777262166,0,27.5029390260487,31.5015034649467,18.845601012838,36.5736539939893,187.227544097852,2042.84210303689
"Cre06.g292282.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292315.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292350.t1.2.v5.5",4.95230388631083,252.270935453645,68.1160873287631,51.8250540874929,16.5379763990211,49.5364680678083,0,0
"Cre06.g292400.t1.1.v5.5",0,0,2.56504094543459,39.2244527015143,14.8713586223756,6.94436468240304,0,0
"Cre06.g292450.t1.2.v5.5",0,0,0,0,3.84604102302817,0,0,0
"Cre06.g292500.t1.2.v5.5",0,254.234133394919,0.0712511373731832,0,0,0,0,0
"Cre06.g292500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292500.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292550.t1.2.v5.5",4.95230388631083,125.644668241504,136.232174657526,134.541905121256,128.073166066838,154.164895949347,9.854081268308,2822.0705340922
"Cre06.g292600.t1.1.v5.5",0,0,7.33886714943787,10.3650108174986,3.33323555329108,0,19.708162536616,0
"Cre06.g292650.t1.1.v5.5",792.368621809733,13.7423855889145,29.0704640482587,16.8685470167134,32.1785432260024,0.462957645493536,0,0
"Cre06.g292700.t1.2.v5.5",0,2.94479691191026,49.804545023855,66.8644815481772,65.895502861216,82.8694185433429,9.854081268308,0
"Cre06.g292750.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g292800.t1.1.v5.5",0,0.981598970636752,41.5394130885658,60.7674163614133,36.0245842490306,12.0368987828319,0,0
"Cre06.g292850.t1.2.v5.5",14.8569116589325,1.9631979412735,43.0356869734026,17.2750180291643,49.3575264621949,24.0737975656639,19.708162536616,0
"Cre06.g292900.t1.1.v5.5",0,0,38.4756141815189,27.0303223279865,45.639686806601,74.9991385699528,0,2042.84210303689
"Cre06.g292950.t1.2.v5.5",0,0,34.1292948017547,3.65823911205833,20.7686215243521,0,0,0
"Cre06.g293000.t1.1.v5.5",0,0.981598970636752,32.3480163674252,19.7138441038699,27.6914953658028,49.9994257133019,0,0
"Cre06.g293051.t1.1.v5.5",0,0,18.0977888927885,55.2800576933258,43.0756594579155,13.4257717193125,88.686731414772,0
"Cre06.g293100.t1.2.v5.5",0,21.5951773540086,157.750018144228,250.995850188446,91.4075749806362,449.06891612873,39.416325073232,10.5301139331799
"Cre06.g293150.t1.2.v5.5",59.42764663573,5.88959382382051,39.4731301047435,40.443865738867,51.0241442388404,25.925628147638,0,0
"Cre06.g293200.t1.1.v5.5",0,13.7423855889145,22.942866234165,28.2497353653393,7.4356793111878,16.2035175922738,29.562243804924,0
"Cre06.g293250.t1.1.v5.5",49.5230388631083,0.981598970636752,22.4441082725527,9.7553042988222,19.8712119523122,8.33323761888364,0,0
"Cre06.g293300.t1.1.v5.5",59.42764663573,68.7119279445727,9.04889444639426,12.1941303735278,3.20503418585681,33.7959081210281,39.416325073232,1705.87845717514
"Cre06.g293350.t1.1.v5.5",0,0,2.06628298382231,7.92618474279304,0,0,0,10.5301139331799
"Cre06.g293362.t1.2.v5.5",0,0.981598970636752,11.5426842544557,20.9332571412226,2.94863145098827,0,0,0
"Cre06.g293400.t1.2.v5.5",0,0,0.0712511373731832,0,0,0,0,0
"Cre06.g293450.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g293450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g293516.t1.1.v5.5",4.95230388631083,0,4.63132392925691,0,4.99985332993662,0.462957645493536,699.639770049868,0
"Cre06.g293582.t1.1.v5.5",0,0,61.9172383772962,31.0950324524958,71.2799602934555,72.2213926969916,0,0
"Cre06.g293650.t1.1.v5.5",0,0,1.2825204727173,3.86147461828379,8.07668614835916,0,0,10.5301139331799
"Cre06.g293700.t1.2.v5.5",0,144.295048683603,29.8542265593638,30.2820904275939,9.99970665987325,14.3516870102996,0,0
"Cre06.g293750.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g293750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g293800.t1.1.v5.5",4.95230388631083,0,7.05386259994514,10.5682463237241,8.8458943529648,0,0,0
"Cre06.g293850.t1.2.v5.5",787.416317923422,76.5647197096667,107.232961746641,85.3589126146943,82.1770765253686,109.258004336474,19.708162536616,42.1204557327195
"Cre06.g293900.t1.1.v5.5",4.95230388631083,0,10.6876706059775,15.6491339793606,12.691935375993,0.462957645493536,19.708162536616,0
"Cre06.g293950.t1.2.v5.5",4.95230388631083,105.031089858133,113.146806148615,155.475162262479,72.8183767026667,186.108973488401,19.708162536616,0
"Cre06.g294000.t1.1.v5.5",4.95230388631083,183.559007509073,7.98012738579652,24.9979672657319,19.8712119523122,35.1847810575087,0,0
"Cre06.g294050.t1.1.v5.5",4.95230388631083,8.83439073573077,38.119358494653,14.2264854357824,17.4353859710611,0.925915290987071,9.854081268308,21.0602278663597
"Cre06.g294100.t1.1.v5.5",0,0,20.235323013984,15.0394274606842,14.7431572549413,0.462957645493536,0,0
"Cre06.g294150.t1.1.v5.5",0,0,0,0.406471012450925,1.02561093947418,0.462957645493536,0,0
"Cre06.g294200.t1.1.v5.5",0,1.9631979412735,27.0041810644364,15.2426629669097,9.87150529243898,18.981263465235,9.854081268308,0
"Cre06.g294250.t1.2.v5.5",4.95230388631083,0,0.427506824239099,2.23559056848009,0.51280546973709,0,0,0
"Cre06.g294301.t1.1.v5.5",0,0,0.498757961612282,0,0.256402734868545,0.925915290987071,0,0
"Cre06.g294350.t1.2.v5.5",0,0.981598970636752,0.783762511105015,0,0,0,0,0
"Cre06.g294400.t1.1.v5.5",4.95230388631083,0,67.5460782297777,42.6794563073471,30.7683281842254,31.4811198935604,0,10.5301139331799
"Cre06.g294450.t1.1.v5.5",0,0,24.1541355695091,28.0464998591138,21.9224338312606,12.0368987828319,0,0
"Cre06.g294500.t1.1.v5.5",0,0,1.35377161009048,0,2.3076246138169,0,0,0
"Cre06.g294550.t1.2.v5.5",64.3799505220408,3.92639588254701,0,2.23559056848009,1.92302051151409,3.70366116394829,39.416325073232,63.1806835990792
"Cre06.g294600.t1.2.v5.5",0,0,0.997515923224565,0.203235506225463,2.3076246138169,0,0,10.5301139331799
"Cre06.g294650.t1.2.v5.5",0,348.467634576047,113.075555011242,136.371024677285,305.76026133074,233.330653328742,0,10.5301139331799
"Cre06.g294700.t1.1.v5.5",0,158.037434272517,46.0282347430763,30.6885614400448,40.3834307417958,43.9809763218859,0,0
"Cre06.g294750.t1.2.v5.5",4.95230388631083,0,99.8228434598296,108.527760324397,30.7683281842254,69.4436468240304,0,0
"Cre06.g294776.t1.1.v5.5",0,0,0,0,3.07683281842254,0,0,0
"Cre06.g294800.t1.1.v5.5",0,0,3.84756141815189,0,5.76906153454226,9.72211055536425,0,0
"Cre06.g294850.t1.2.v5.5",4.95230388631083,0.981598970636752,67.4748270924045,168.075763648457,40.2552293743615,79.1657573793946,0,0
"Cre06.g294876.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g294900.t1.2.v5.5",0,0,2.77879435755414,0,1.53841640921127,0,0,0
"Cre06.g294950.t1.1.v5.5",14.8569116589325,442.701135757175,77.9487442862624,275.993817454178,463.960748744632,725.917588133864,0,21.0602278663597
"Cre06.g295001.t1.1.v5.5",9.90460777262166,0.981598970636752,3.63380800603234,0.406471012450925,8.46129025066198,0,29.562243804924,0
"Cre06.g295050.t1.1.v5.5",0,0.981598970636752,28.4292038119001,29.6723839089175,46.4088950112066,34.7218234120152,0,0
"Cre06.g295100.t1.1.v5.5",0,0,13.6802183756512,26.6238513155356,8.71769298553053,6.4814070369095,187.227544097852,0
"Cre06.g295150.t1.1.v5.5",0,7.85279176509402,41.2544085390731,29.4691484026921,19.3584064825751,31.944077539054,19.708162536616,0
"Cre06.g295200.t1.2.v5.5",0,420.12435943253,22.2303548604332,11.5844238548514,30.6401268167911,29.1663316660928,9.854081268308,0
"Cre06.g295250.t1.1.v5.5",0,0,6.55510463833285,9.14559778014581,2.05122187894836,6.01844939141596,0,0
"Cre06.g295301.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g295350.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g295376.t1.1.v5.5",0,0,0,0,1.53841640921127,0,0,0
"Cre06.g295400.t1.2.v5.5",0,0,21.4465923493281,7.11324271789119,5.38445743223944,6.94436468240304,0,0
"Cre06.g295450.t1.2.v5.5",267.424409860785,0.981598970636752,14.6777342988757,13.0070723984296,91.4075749806362,31.0181622480669,4651.12635864138,10.5301139331799
"Cre06.g295500.t1.2.v5.5",0,25.5215732365556,7.83762511105015,15.4458984731352,1.02561093947418,0,0,0
"Cre06.g295550.t1.2.v5.5",0,0,9.19139672114063,13.8200144233315,7.05107520888498,11.5739411373384,0,0
"Cre06.g295600.t1.2.v5.5",4.95230388631083,0,16.9577706948176,52.8412316186203,37.8194033931104,0,0,1642.69777357606
"Cre06.g295650.t1.1.v5.5",0,0,13.1814604140389,12.3973658797532,7.69208204605635,8.79619526437718,9.854081268308,0
"Cre06.g295700.t1.1.v5.5",0,226.74936221709,82.7225704902657,76.2133148345484,54.8701852618686,18.5183058197414,0,0
"Cre06.g295826.t1.1.v5.5",0,206.135783833718,146.848594126131,173.76635782277,37.8194033931104,31.4811198935604,0,1358.3846973802
"Cre06.g295950.t1.1.v5.5",0,3.92639588254701,6.05634667672057,24.18502524083,24.2300584450775,0,0,294.843190129036
"Cre06.g296000.t1.2.v5.5",4.95230388631083,0,0.0712511373731832,0,1.02561093947418,0,0,0
"Cre06.g296050.t1.1.v5.5",4.95230388631083,0.981598970636752,13.8227206503975,0.203235506225463,4.10244375789672,0,0,0
"Cre06.g296100.t1.2.v5.5",0,0,0,0,0.256402734868545,0,0,0
"Cre06.g296150.t1.2.v5.5",0,49.0799485318376,28.2154503997805,29.0626773902411,13.3329422131643,0,0,0
"Cre06.g296200.t1.2.v5.5",0,0,2.63629208280778,0.203235506225463,3.7178396555939,0,0,0
"Cre06.g296250.t1.1.v5.5",4.95230388631083,0,45.0307188198518,42.0697497886707,12.1791299062559,27.7774587296121,0,0
"Cre06.g296300.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296300.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296350.t1.1.v5.5",4.95230388631083,0,6.05634667672057,18.6976665727426,5.64086016710799,0,29.562243804924,10.5301139331799
"Cre06.g296400.t1.2.v5.5",564.562643039435,53.0063444143846,69.1136032519877,107.308347287044,56.7932057733827,62.4992821416273,0,0
"Cre06.g296450.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296450.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296450.t3.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296500.t1.2.v5.5",0,0,26.1491674159582,58.3285902867077,43.0756594579155,18.981263465235,0,21.0602278663597
"Cre06.g296550.t1.2.v5.5",69.3322544083516,1.9631979412735,25.29415376748,58.7350612991587,4.74345059506808,21.2960516927026,0,0
"Cre06.g296600.t1.2.v5.5",0,39.2639588254701,49.5907916117355,23.5753187221537,36.2809869838991,12.4998564283255,0,10.5301139331799
"Cre06.g296650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296700.t1.2.v5.5",718.08406351507,71.6567248564829,57.6421701349052,137.590437714638,59.6136358569367,220.367839254923,0,31.5903417995396
"Cre06.g296750.t1.2.v5.5",4.95230388631083,0.981598970636752,14.2502274746366,69.3033076228827,13.3329422131643,75.4620962154463,39.416325073232,10.5301139331799
"Cre06.g296800.t1.1.v5.5",0,0,21.4465923493281,24.18502524083,19.3584064825751,23.6108399201703,0,0
"Cre06.g296850.t1.2.v5.5",757.702494605557,0,46.1707370178227,30.4853259338194,54.9983866293029,39.8143575124441,128.103056488004,31.5903417995396
"Cre06.g296900.t1.2.v5.5",648.751809106719,0.981598970636752,48.9495313753768,19.1041375851935,21.0250242592207,44.4439339673794,29.562243804924,0
"Cre06.g296912.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296924.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296936.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g296950.t1.1.v5.5",24.7615194315542,1.9631979412735,3.99006369289826,4.67441664318564,0.641006837171362,0.462957645493536,177.373462829544,42.1204557327195
"Cre06.g296983.t1.1.v5.5",0,84.4175114747607,21.8740991735672,20.7300216349972,33.3323555329108,15.2776023012867,0,0
"Cre06.g297016.t1.1.v5.5",0,194.356596186077,40.0431392037289,14.2264854357824,20.255816054615,19.907178756222,59.124487609848,0
"Cre06.g297049.t1.1.v5.5",0,0,0,7.31647822411665,0,0,0,0
"Cre06.g297082.t1.1.v5.5",9.90460777262166,3.92639588254701,7.90887624842333,4.47118113696018,0.128201367434272,0,19.708162536616,0
"Cre06.g297082.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g297150.t1.1.v5.5",4.95230388631083,0,4.63132392925691,0.81294202490185,19.9994133197465,0.925915290987071,0,0
"Cre06.g297200.t1.2.v5.5",0,0.981598970636752,39.7581346542362,60.5641808551878,56.6650044059484,35.1847810575087,0,0
"Cre06.g297250.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g297250.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g297300.t1.1.v5.5",0,152.147840448697,19.5228116402522,7.31647822411665,8.46129025066198,0,0,84.240911465439
"Cre06.g297400.t1.1.v5.5",0,0.981598970636752,6.84010918782559,37.5985686517106,3.7178396555939,63.4251974326144,0,0
"Cre06.g297450.t1.2.v5.5",569.514946925746,0,39.4018789673703,29.875619415143,47.9473114204179,52.3142139407695,0,0
"Cre06.g297500.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre06.g297516.t1.2.v5.5",0,0,12.7539535897998,0.406471012450925,8.20488751579344,0,0,0
"Cre06.g297550.t1.2.v5.5",4.95230388631083,0,15.3902456726076,9.14559778014581,21.153225626655,33.3329504755346,0,10.5301139331799
"Cre06.g297600.t1.2.v5.5",0,0,5.55758871510829,4.06471012450925,9.10229708783334,0,0,0
"Cre06.g297650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre06.g297650.t2.1.v5.5",0,0,0,0,0,0,0,0
