"","1-b","1-t","10-b","10-t","5-b","5-t","s-b","s-t"
"Cre01.g009650.t1.2.v5.5",16.2055621876621,0,22.5974081588498,9.23838167245883,3.34941836431755,0.911659297872563,0,0
"Cre01.g009676.t1.1.v5.5",0,0,4.36243400749997,0.754153605915006,0.502412754647633,0,0,0
"Cre01.g009700.t1.1.v5.5",410.540908754105,120.454501077605,35.3357154607497,17.2512637353058,31.8194744610167,49.2296020851184,0,0
"Cre01.g009731.t1.2.v5.5",59.4203946880942,2.78507516942439,19.2819583131499,6.5988440517563,22.1061612044958,3.64663719149025,20.6573887059505,0
"Cre01.g009765.t1.1.v5.5",0,0.348134396178049,0,0.565615204436255,0.334941836431755,0,0,0
"Cre01.g009800.t1.2.v5.5",5.40185406255402,0,4.01343928689997,14.4231877131245,25.957992323461,0,0,0
"Cre01.g009850.t1.2.v5.5",5.40185406255402,34.8134396178049,8.63761933484993,9.89826607763446,12.5603188661908,2.73497789361769,10.3286943529752,45.2485751934356
"Cre01.g009900.t1.1.v5.5",0,0,14.2215348644499,41.4784483253253,4.85665662826045,0.911659297872563,0,0
"Cre01.g009950.t1.2.v5.5",0,97.8257653260317,50.8659805274496,54.4875980273592,11.5554933568955,46.4946241915007,0,0
"Cre01.g010000.t1.2.v5.5",0,436.908667203451,80.1815370578494,101.716467597786,98.8078417473677,0,51.6434717648762,11.3121437983589
"Cre01.g010050.t1.1.v5.5",10.803708125108,0.348134396178049,27.2215882067998,17.062725333827,21.6037484498482,5.46995578723538,454.46255153091,0
"Cre01.g010100.t1.2.v5.5",0,85.989195855978,51.1277265678996,49.8684071911298,72.0124948328273,0.911659297872563,10.3286943529752,0
"Cre01.g010150.t1.2.v5.5",253.887140940039,0.348134396178049,4.10068796704997,2.07392241626627,5.35906938290808,2.73497789361769,82.6295548238019,22.6242875967178
"Cre01.g010201.t1.1.v5.5",0,0,36.8189430232997,10.5581504828101,6.6988367286351,0.911659297872563,20.6573887059505,11.3121437983589
"Cre01.g010250.t1.1.v5.5",0,1.74067198089024,34.5504773393997,13.0091497020339,7.87113315614624,0,10.3286943529752,0
"Cre01.g010296.t1.1.v5.5",0,0,2.96645512509998,0.377076802957503,6.02895305577159,0,0,0
"Cre01.g010300.t1.2.v5.5",0,0,7.67788385319994,0.942692007393758,1.00482550929527,0,0,0
"Cre01.g010350.t1.2.v5.5",0,0,15.9665084674499,25.4526841996315,18.5892719219624,0.911659297872563,20.6573887059505,0
"Cre01.g010400.t1.2.v5.5",16.2055621876621,201.221680990912,283.470961807348,686.845396587092,165.963679951935,1.82331859574513,0,0
"Cre01.g010450.t1.2.v5.5",5.40185406255402,70.6712824241439,35.4229641408997,80.788705033645,55.6003448476713,120.339027319178,0,0
"Cre01.g010500.t1.2.v5.5",0,0,11.5168257797999,3.29942202587815,3.34941836431755,0,0,0
"Cre01.g010550.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g010550.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g010650.t1.2.v5.5",5.40185406255402,0.696268792356097,23.6443923206498,8.67276646802257,22.1061612044958,0,10.3286943529752,0
"Cre01.g010700.t1.2.v5.5",0,0,9.68460349664992,47.7944847748635,6.86630764685098,0,0,0
"Cre01.g010750.t1.2.v5.5",0,137.164952094151,55.3156632150996,85.4078958698745,61.9642397398747,0,20.6573887059505,11.3121437983589
"Cre01.g010800.t1.1.v5.5",0,102.351512476346,10.5570902981499,10.275342880592,6.53136581041922,0.911659297872563,0,11.3121437983589
"Cre01.g010816.t1.1.v5.5",64.8222487506482,0,12.7383073018999,13.0091497020339,12.0579061115432,77.4910403191679,0,0
"Cre01.g010832.t1.1.v5.5",0,0,2.44296304419998,5.75042124510192,4.01930203718106,0,0,0
"Cre01.g010848.t1.1.v5.5",0,0,0,7.07019005545318,3.18194744610167,0,0,0
"Cre01.g010864.t1.1.v5.5",21.6074162502161,0,5.06042344869996,3.01661442366002,2.84700560966992,0,0,0
"Cre01.g010880.t1.1.v5.5",0,0,4.18793664719997,4.90199843844754,10.3831969293844,0,0,0
"Cre01.g010900.t1.2.v5.5",5034.52798630035,5694.78245268052,957.379767285943,1772.63805070322,7100.43199051677,3595.58427080939,113.615637882728,4027.12319221577
"Cre01.g010950.t1.1.v5.5",75.6259568757563,0.696268792356097,12.4765612614499,4.52492163549004,4.68918571004457,7.2932743829805,0,0
"Cre01.g011000.t1.2.v5.5",16869.9902373562,9618.95336639948,4686.30110821676,7587.25662150866,13101.5848738645,25599.3930842616,19025.4549981804,62872.8952312788
"Cre01.g011050.t1.2.v5.5",0,0,28.7920644494998,20.079339757487,6.86630764685098,0,0,0
"Cre01.g011100.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011100.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011150.t1.1.v5.5",0,0,0.0872486801499993,0.282807602218127,0,0,185.916498353554,11.3121437983589
"Cre01.g011200.t1.2.v5.5",0,101.307109287812,5.67116420974996,3.95930643105378,3.51688928253343,0,0,0
"Cre01.g011250.t1.1.v5.5",0,0,2.35571436404998,0.65988440517563,5.02412754647633,0,0,0
"Cre01.g011300.t1.1.v5.5",745.455860632455,24.3694077324634,21.6376726771998,20.2678781589658,59.9545887212842,2.73497789361769,0,0
"Cre01.g011350.t1.2.v5.5",0,115.232485134934,15.7047624269999,8.67276646802257,12.0579061115432,0,0,0
"Cre01.g011376.t1.1.v5.5",0,0,0,1.22549960961189,0,0,0,0
"Cre01.g011400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011450.t1.1.v5.5",0,2.08880637706829,10.3825929378499,13.4804957057307,7.87113315614624,36.4663719149025,196.24519270653,0
"Cre01.g011500.t1.2.v5.5",831.885525633319,48.3906810687488,111.940056632449,175.812059378936,148.044291702836,0,0,0
"Cre01.g011550.t1.1.v5.5",0,0.348134396178049,2.09396832359998,1.31976881035126,0.66988367286351,1.82331859574513,0,0
"Cre01.g011600.t1.2.v5.5",0,0,40.7451336300497,25.5469534003708,23.278457632007,2.73497789361769,557.749495060663,0
"Cre01.g011630.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011630.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011660.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011660.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011750.t1.1.v5.5",0,0,27.4833342472498,36.3879114853991,77.0366223793037,6.38161508510794,0,11.3121437983589
"Cre01.g011800.t1.1.v5.5",0,0,4.27518532734997,1.69684561330876,4.35424387361282,0.911659297872563,0,0
"Cre01.g011850.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011850.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g011901.t1.1.v5.5",0,173.370929296668,29.1410591700998,4.80772923770816,21.4362775316323,0,10.3286943529752,56.5607189917945
"Cre01.g011950.t1.1.v5.5",16.2055621876621,0.348134396178049,18.8457149123999,25.075607396674,25.1206377323816,6.38161508510794,0,90.4971503868713
"Cre01.g012000.t1.1.v5.5",5.40185406255402,251.004899644373,25.6511119640998,19.0423785493539,26.9628178327563,2.73497789361769,0,11.3121437983589
"Cre01.g012050.t1.2.v5.5",0,0,3.22820116554997,0,0,0.911659297872563,0,0
"Cre01.g012100.t1.1.v5.5",0,0,0,0.188538401478752,2.17712193680641,0,0,67.8728627901534
"Cre01.g012126.t1.2.v5.5",0,0,0,0.65988440517563,0,0,0,0
"Cre01.g012126.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012150.t1.2.v5.5",0,3.48134396178049,52.7854514907496,109.163734456197,79.0462733978942,364.663719149025,0,0
"Cre01.g012175.t1.1.v5.5",0,0,0.261746040449998,0,0,0,0,0
"Cre01.g012200.t1.1.v5.5",0,0,0,0.565615204436255,0,0,0,0
"Cre01.g012200.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012222.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012244.t1.2.v5.5",0,0,0,1.03696120813313,4.35424387361282,0,0,0
"Cre01.g012300.t1.1.v5.5",5.40185406255402,48.3906810687488,30.5370380524998,23.7558385863227,34.3315382342549,0,0,0
"Cre01.g012350.t1.2.v5.5",27.0092703127701,24.0212733362854,24.1678844015498,15.554418121997,6.53136581041922,2.73497789361769,0,0
"Cre01.g012400.t1.2.v5.5",0,0,11.8658205003999,18.4767633449177,1.67470918215878,0,0,192.306444572101
"Cre01.g012450.t1.1.v5.5",97.2333731259723,170.237719731066,169.960428932199,210.126048448069,167.470918215878,132.190598191522,371.832996707109,192.306444572101
"Cre01.g012500.t1.2.v5.5",912.913336571629,78.678373536239,94.3158232421493,133.296649845477,120.914002951864,429.391529297977,0,0
"Cre01.g012550.t1.1.v5.5",10.803708125108,0,0.174497360299999,0.188538401478752,3.0144765278858,2.73497789361769,10.3286943529752,11.3121437983589
"Cre01.g012600.t1.1.v5.5",5.40185406255402,0,22.5974081588498,4.52492163549004,10.885609684032,0,0,11.3121437983589
"Cre01.g012650.t1.1.v5.5",0,0.696268792356097,3.92619060674997,0.471346003696879,0,3.64663719149025,92.9582491767771,0
"Cre01.g012700.t1.2.v5.5",0,0,0,1.69684561330876,0.334941836431755,0.911659297872563,0,0
"Cre01.g012750.t1.1.v5.5",0,11.1403006776976,0,0.754153605915006,3.18194744610167,3.64663719149025,10.3286943529752,0
"Cre01.g012800.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012800.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012850.t1.2.v5.5",16.2055621876621,0,0,1.03696120813313,0.334941836431755,0.911659297872563,134.273026588678,101.80929418523
"Cre01.g012900.t1.1.v5.5",0,0.348134396178049,13.1745507026499,14.800264516082,17.4169754944513,0,0,0
"Cre01.g012950.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g012950.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013000.t1.1.v5.5",16.2055621876621,61.9679225196927,31.5840222142998,17.7226097390026,13.9000862119178,0.911659297872563,0,0
"Cre01.g013050.t1.1.v5.5",0,74.8488951782805,12.3893125812999,13.7633033079489,8.54101682900975,0,0,0
"Cre01.g013100.t1.1.v5.5",0,0.348134396178049,1.83222228314999,0.377076802957503,10.3831969293844,0,0,0
"Cre01.g013150.t1.2.v5.5",0,0,12.6510586217499,21.4933777685777,12.0579061115432,0,0,0
"Cre01.g013200.t1.2.v5.5",259.288995002593,0,66.3962455941495,223.889351756017,135.483972836645,218.798231489415,0,0
"Cre01.g013250.t1.1.v5.5",0,0,19.1947096329998,14.6117261146032,19.9290392676894,0,0,0
"Cre01.g013300.t1.1.v5.5",799.474401257995,92.951883779539,55.4029118952496,60.709365276158,60.2895305577159,117.604049425561,0,0
"Cre01.g013350.t1.2.v5.5",5.40185406255402,102.699646872524,135.060956872199,91.9124707208914,62.1317106580906,113.045752936198,0,0
"Cre01.g013400.t1.1.v5.5",5.40185406255402,0,56.4498960570496,71.3617849597075,22.4411030409276,0,0,1685.50942595548
"Cre01.g013450.t1.2.v5.5",0,0,3.48994720599997,3.29942202587815,2.67953469145404,0,0,0
"Cre01.g013500.t1.2.v5.5",0,0,0,4.90199843844754,0.334941836431755,0,0,0
"Cre01.g013500.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013550.t1.1.v5.5",0,0,30.5370380524998,10.7466888842888,11.8904351933273,0,0,0
"Cre01.g013600.t1.1.v5.5",16.2055621876621,93.9962869680731,115.255506478149,127.923305403333,59.2847050484206,1.82331859574513,72.3008604708267,22.6242875967178
"Cre01.g013650.t1.1.v5.5",0,86.3373302521561,34.9867207401497,17.816878939742,8.206074992578,0,0,0
"Cre01.g013700.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013700.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g013750.t1.1.v5.5",0,0.348134396178049,8.46312197454993,15.2716105197789,12.7277897844067,127.632301702159,0,0
"Cre01.g013769.t1.2.v5.5",0,0,20.2416937947998,9.99253527837383,4.35424387361282,0,0,0
"Cre01.g013800.t1.1.v5.5",0,85.6410614598,11.0805823790499,6.12749804805943,0.167470918215878,0,0,0
"Cre01.g013801.t1.2.v5.5",16.2055621876621,0,8.11412725394994,8.38995886580445,25.4555795688134,0,10.3286943529752,0
"Cre01.g013850.t1.1.v5.5",0,79.3746423285951,12.7383073018999,8.38995886580445,6.02895305577159,35.55471261703,0,0
"Cre01.g013900.t1.1.v5.5",0,0,0,0.471346003696879,1.00482550929527,0,0,0
"Cre01.g013900.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g014000.t1.2.v5.5",5.40185406255402,106.529125230483,51.3022239281996,37.1420650913141,16.5796209033719,120.339027319178,0,0
"Cre01.g014050.t1.2.v5.5",0,0.696268792356097,43.7988374352997,112.180348879857,38.3508402714359,0.911659297872563,0,56.5607189917945
"Cre01.g014100.t1.2.v5.5",0,0.348134396178049,8.89936537529993,3.86503723031441,1.17229642751114,0,10.3286943529752,11.3121437983589
"Cre01.g014150.t1.2.v5.5",0,0,31.4095248539998,25.9240302033283,47.896682609741,132.190598191522,0,0
"Cre01.g014200.t1.2.v5.5",37.8129784378781,0,4.97317476854996,1.88538401478752,0.167470918215878,0,0,0
"Cre01.g014250.t1.1.v5.5",0,130.20226417059,47.4632820015996,82.7683582491719,40.8629040446741,1.82331859574513,10.3286943529752,11.3121437983589
"Cre01.g014300.t1.1.v5.5",0,0,0,0.188538401478752,0,0,0,0
"Cre01.g014300.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g014350.t1.2.v5.5",0,84.5966582712658,44.4968268764997,13.8575725086882,43.8773805725599,0,0,0
"Cre01.g014400.t1.1.v5.5",0,0,39.7853981483997,12.8206113005551,11.0530806022479,0,0,0
"Cre01.g014450.t1.1.v5.5",21.6074162502161,88.0780022330463,29.7517999311498,29.2234522292065,17.5844464126671,117.604049425561,10.3286943529752,0
"Cre01.g014500.t1.1.v5.5",5.40185406255402,1.39253758471219,61.7720655461995,52.9792908155292,45.7195606729346,0,0,0
"Cre01.g014600.t1.2.v5.5",0,0,8.55037065469993,18.571032545657,10.3831969293844,0,10.3286943529752,0
"Cre01.g014650.t1.2.v5.5",653.624341569036,0,42.4028585528997,37.4248726935322,46.0545025093663,0,0,11.3121437983589
"Cre01.g014700.t1.2.v5.5",27.0092703127701,1.04440318853415,152.423444222049,286.295562645484,161.107023323674,141.307191170247,0,11.3121437983589
"Cre01.g014751.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g014800.t1.1.v5.5",0,0,26.3491014052998,33.7483738646965,19.7615683494735,0,0,0
"Cre01.g014850.t1.2.v5.5",0,81.8115831018414,38.8256626667497,33.0884894595209,64.8112453495446,2.73497789361769,0,0
"Cre01.g014900.t1.1.v5.5",0,0,35.2484667805997,32.4286050543453,26.9628178327563,0.911659297872563,0,0
"Cre01.g014950.t1.1.v5.5",0,0,3.75169324644997,5.27907524140504,0,0,0,0
"Cre01.g014950.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g015000.t1.2.v5.5",0,0,48.7720122038496,12.7263420998157,34.3315382342549,86.6076332978935,0,0
"Cre01.g015050.t1.1.v5.5",37.8129784378781,449.789639862039,30.7115354127998,30.0718750358609,34.3315382342549,0,10.3286943529752,0
"Cre01.g015100.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g015103.t1.2.v5.5",10.803708125108,3.82947835795853,96.4970402458992,35.1624118757872,86.4149937993928,489.561042957566,0,22.6242875967178
"Cre01.g015150.t1.2.v5.5",615.811363131158,64.404863292939,17.0134926292499,13.291957304252,39.1881948625153,84.7843147021484,10.3286943529752,0
"Cre01.g015200.t1.1.v5.5",0,121.847038662317,0,2.45099921922377,15.9097372305084,4.55829648936282,0,0
"Cre01.g015250.t1.1.v5.5",1577.34138626577,0,71.2821716825494,26.3011070062858,8.70848774722563,0.911659297872563,0,0
"Cre01.g015300.t1.1.v5.5",0,0,11.3423284194999,5.75042124510192,3.68436020074931,0,0,0
"Cre01.g015350.t1.1.v5.5",0,63.7085945005829,208.000853477598,376.888264556024,87.0848774722563,2.73497789361769,0,11.3121437983589
"Cre01.g015400.t1.2.v5.5",156.653767814067,4.87388154649268,43.4498427146997,101.433659995568,37.1785438439248,101.194182063854,10.3286943529752,282.803594958973
"Cre01.g015451.t1.1.v5.5",0,0.348134396178049,3.40269852584997,0.377076802957503,0,0,0,0
"Cre01.g015500.t1.2.v5.5",70.2241028132023,89.1224054215805,19.3692069932998,92.1952783231095,53.5906938290808,110.31077504258,10.3286943529752,0
"Cre01.g015550.t1.1.v5.5",27.0092703127701,0,8.55037065469993,10.7466888842888,13.3976734572702,0,0,11.3121437983589
"Cre01.g015600.t1.1.v5.5",599.605800943496,84.9447926674439,81.2285212196494,132.542496239562,73.1847912603385,1.82331859574513,72.3008604708267,56.5607189917945
"Cre01.g015650.t1.2.v5.5",0,0,9.68460349664992,12.9148805012945,0.502412754647633,0,0,0
"Cre01.g015700.t1.2.v5.5",0,0,0,5.09053683992629,2.17712193680641,0,0,0
"Cre01.g015750.t1.2.v5.5",0,0,28.0068263281498,30.7317594410365,18.2543300855307,0.911659297872563,0,0
"Cre01.g015850.t1.1.v5.5",0,199.8291434062,0.0872486801499993,28.6578370247702,24.7856958959499,0.911659297872563,0,0
"Cre01.g015950.t1.2.v5.5",0,51.1757562381732,23.9933870412498,50.8110991985235,34.3315382342549,242.501373234102,0,11.3121437983589
"Cre01.g016001.t1.1.v5.5",0,0,9.16111141574993,6.41030565027755,1.67470918215878,0,0,0
"Cre01.g016050.t1.2.v5.5",912.913336571629,195.999665048241,297.517999311498,327.208395766373,142.517751401712,403.865068957545,20.6573887059505,180.994300773743
"Cre01.g016100.t1.1.v5.5",0,0,0,1.79111481404814,0,0,0,0
"Cre01.g016150.t1.2.v5.5",0,18.1029886012585,32.5437576959497,23.3787617833652,22.2736321227117,0.911659297872563,0,0
"Cre01.g016200.t1.1.v5.5",10.803708125108,1.04440318853415,29.6645512509998,38.9331799053622,36.1737183346295,10.9399115744708,0,0
"Cre01.g016250.t1.1.v5.5",102.635227188526,0,0,0.377076802957503,0,0,0,0
"Cre01.g016300.t1.1.v5.5",0,0,49.7317476854996,134.33361105361,101.319905520606,104.840819255345,10.3286943529752,0
"Cre01.g016350.t1.1.v5.5",0,0.348134396178049,0,4.71346003696879,10.2157260111685,0,0,0
"Cre01.g016400.t1.1.v5.5",27.0092703127701,86.3373302521561,0,9.3326508731982,10.2157260111685,0,0,0
"Cre01.g016450.t1.1.v5.5",0,2.43694077324634,16.7517465887999,3.67649882883566,6.86630764685098,113.045752936198,20.6573887059505,0
"Cre01.g016500.t1.1.v5.5",1010.1467096976,184.859364370544,39.1746573873497,52.2251372096142,245.512366104476,94.8125669787466,10.3286943529752,0
"Cre01.g016514.t1.1.v5.5",5.40185406255402,110.358603588441,44.1478321558997,19.5137245530508,29.1399397695627,22.7914824468141,0,0
"Cre01.g016528.t1.1.v5.5",0,127.765323397344,24.2551330816998,22.1532621737533,10.5506678476003,0,0,0
"Cre01.g016542.t1.1.v5.5",0,0,0.261746040449998,0.377076802957503,0.167470918215878,0,0,0
"Cre01.g016542.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g016556.t1.1.v5.5",0,0,23.3826462801998,43.7409091430704,35.8387764981978,0,0,0
"Cre01.g016570.t1.1.v5.5",0,104.092184457237,34.6377260195497,25.7354918018496,38.8532530260836,0,10.3286943529752,0
"Cre01.g016600.t1.2.v5.5",0,0,0,0.282807602218127,0.334941836431755,5.46995578723538,0,0
"Cre01.g016651.t1.1.v5.5",0,0,2.53021172434998,0,0,0,0,0
"Cre01.g016700.t1.1.v5.5",0,0,34.9867207401497,30.8260286417759,46.8918571004457,98.4592041702368,0,0
"Cre01.g016750.t1.2.v5.5",5.40185406255402,0,0,0,0,0,0,0
"Cre01.g016800.t1.1.v5.5",0,75.5451639706366,15.1812703460999,6.12749804805943,17.4169754944513,0,0,0
"Cre01.g016850.t1.2.v5.5",0,0,52.7854514907496,110.389234065809,70.8401984053162,0,10.3286943529752,0
"Cre01.g016900.t1.2.v5.5",16.2055621876621,56.7459065770219,34.7249746996997,61.9348648857699,90.9367085912215,148.600465553228,10.3286943529752,11.3121437983589
"Cre01.g016950.t1.2.v5.5",0,0,81.1412725394994,65.234286911648,84.740284617234,2.73497789361769,0,0
"Cre01.g017050.t1.2.v5.5",0,0,31.5840222142998,31.3916438462121,18.0868591673148,0,0,0
"Cre01.g017100.t1.1.v5.5",5.40185406255402,0,1.57047624269999,13.5747649064701,14.5699698847813,30.0847568297946,0,0
"Cre01.g017150.t1.1.v5.5",0,8.35522550827317,67.1814837154995,15.3658797205183,21.93869028628,0.911659297872563,0,0
"Cre01.g017200.t1.2.v5.5",0,38.2947835795853,37.0806890637497,25.5469534003708,24.2832831413022,0,0,0
"Cre01.g017250.t1.2.v5.5",0,0,14.1342861842999,7.25872845693193,14.2350280483496,0,0,0
"Cre01.g017300.t1.2.v5.5",5.40185406255402,158.053015864834,185.141699278299,301.661442366002,148.211762621052,121.250686617051,20.6573887059505,45.2485751934356
"Cre01.g017350.t1.1.v5.5",5.40185406255402,0,8.46312197454993,1.41403801109064,1.5072382639429,0,0,0
"Cre01.g017400.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017400.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017450.t1.1.v5.5",5.40185406255402,45.6056058993244,26.0001066846998,11.6893808916826,44.3797933272075,2.73497789361769,0,11.3121437983589
"Cre01.g017500.t1.2.v5.5",0,26.8063485057097,43.6243400749997,73.0586305730162,39.1881948625153,0,0,11.3121437983589
"Cre01.g017550.t1.1.v5.5",0,0.348134396178049,0,0.188538401478752,7.70366223793037,0,0,0
"Cre01.g017600.t1.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017600.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017650.t1.2.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017650.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017701.t1.1.v5.5",27.0092703127701,0,0,0.471346003696879,2.51206377323816,0,0,0
"Cre01.g017750.t1.1.v5.5",5.40185406255402,0,0.174497360299999,0.848422806654382,1.84218010037465,0,0,11.3121437983589
"Cre01.g017750.t2.1.v5.5",0,0,0,0,0,0,0,0
"Cre01.g017850.t1.2.v5.5",5.40185406255402,53.2645626152414,65.5237587926495,41.0071023216285,26.7953469145404,0,0,0
"Cre01.g017900.t1.1.v5.5",0,0,2.79195776479998,1.13123040887251,0,0,0,0
"Cre01.g017951.t1.1.v5.5",0,0,0,1.79111481404814,1.33976734572702,0,237.55997011843,0
"Cre01.g018000.t1.1.v5.5",0,79.026507932417,9.16111141574993,3.58222962809628,7.20124948328273,0,0,0
"Cre01.g018050.t1.2.v5.5",232.279724689823,112.795544361688,39.6981494682497,42.7982171356766,46.556915264014,110.31077504258,10.3286943529752,11.3121437983589
"Cre01.g018075.t1.1.v5.5",0,105.484722041949,0.697989441199995,7.44726685841069,10.5506678476003,0,0,0
"Cre01.g018100.t1.2.v5.5",0,0,11.8658205003999,22.5303389767108,9.37837142008914,0,0,0
"Cre01.g018150.t1.2.v5.5",0,0,11.1678310591999,13.1976881035126,4.52171479182869,0.911659297872563,0,0
"Cre01.g018184.t1.2.v5.5",0,0,0,1.60257641256939,3.0144765278858,0,0,0
"Cre01.g018200.t1.1.v5.5",10.803708125108,99.5664373069219,67.6177271162495,63.4431720975999,64.8112453495446,4.55829648936282,10.3286943529752,2522.60806703404
"Cre01.g018350.t1.2.v5.5",0,173.719063692846,63.4297904690495,76.7351294018519,26.9628178327563,0,0,0
"Cre01.g018400.t1.1.v5.5",0,0.348134396178049,28.9665618097998,60.9921728783761,39.1881948625153,0,0,0
"Cre01.g018450.t1.1.v5.5",0,0,22.3356621183998,18.571032545657,19.9290392676894,0,0,0
"Cre01.g018500.t1.1.v5.5",0,0.348134396178049,20.2416937947998,14.8945337168214,23.4459285502229,0,0,0
"Cre01.g018550.t1.1.v5.5",0,0,61.5975681858995,9.14411247171945,3.34941836431755,0.911659297872563,0,90.4971503868713
"Cre01.g018600.t1.2.v5.5",0,100.262706099278,74.8593675686994,302.981211176354,140.340629464905,117.604049425561,10.3286943529752,11.3121437983589
"Cre01.g018650.t1.1.v5.5",0,80.0709111209512,46.7652925603996,46.3804467637729,15.2398535576449,0,0,0
"Cre01.g018700.t1.1.v5.5",0,0,12.9128046621999,27.4323374151584,19.4266265130418,41.9363277021379,10.3286943529752,0
"Cre01.g018750.t1.2.v5.5",0,0.696268792356097,12.6510586217499,16.8741869323483,34.6664800706866,0.911659297872563,0,0
"Cre01.g018800.t1.2.v5.5",5.40185406255402,76.9377015553487,190.376620087299,128.583189808509,98.472899910936,0,0,0
"Cre01.g018850.t1.2.v5.5",0,0,23.0336515595998,15.4601489212576,14.9049117212131,0,0,0
"Cre01.g018900.t1.2.v5.5",37.8129784378781,2.43694077324634,36.2082022622497,51.7537912059173,152.063593740017,0,0,0
