"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cre01.g000850.t1.2.v5.5",10.9096367077782,-0.722496976409965,1.51319868785645,-0.477463390768221,0.633032183794366,0.99974133790568
"Cre01.g000900.t1.2.v5.5",55.8835612333803,0.937962688255709,1.41670148508375,0.662075037071245,0.507923133141146,0.99974133790568
"Cre01.g000950.t1.1.v5.5",6.01322108059993,-1.79384137105834,1.54035289247272,-1.1645651979,0.244195037968504,0.99974133790568
"Cre01.g001000.t1.1.v5.5",23.0542479716585,-0.263199797345446,1.45581313349501,-0.180792294896787,0.856530611232116,0.99974133790568
"Cre01.g001100.t1.2.v5.5",29.1128999191557,0.338858862195995,1.37555876835835,0.246342700865048,0.805416957659425,0.99974133790568
"Cre01.g001150.t1.1.v5.5",32.6695673202966,-1.0759987401611,1.28642911525654,-0.836422875850819,0.402917047757585,0.99974133790568
"Cre01.g001200.t1.1.v5.5",15.7658613392732,1.07216215796447,1.35037089715778,0.793976055186855,0.427209371202089,0.99974133790568
"Cre01.g001250.t1.2.v5.5",11.0906834298275,-0.183181840136115,1.31320579079299,-0.13949210506108,0.88906129419774,0.99974133790568
"Cre01.g001300.t1.1.v5.5",18.1346048179568,-0.30583193578214,1.3094376102879,-0.23355976136572,0.815326769531504,0.99974133790568
"Cre01.g001400.t1.1.v5.5",69.7316954256842,-0.132800578981318,1.17926171755867,-0.112613321541756,0.910337123174539,0.99974133790568
"Cre01.g001450.t1.2.v5.5",3.35750670763688,-1.28919021575155,1.55569714046743,-0.82868971229464,0.407280008634921,0.99974133790568
"Cre01.g001550.t1.1.v5.5",23.5241046964924,1.25983163896139,1.45137645554172,0.868025407295971,0.385380423839998,0.99974133790568
"Cre01.g001600.t1.2.v5.5",7.96530359517788,0.688221050496882,1.51935287434665,0.452969854546023,0.65057044874385,0.99974133790568
"Cre01.g001650.t1.2.v5.5",2.29796913404445,-1.33706668249766,1.59072682181501,-0.840538214457263,0.400606684556361,0.99974133790568
"Cre01.g001657.t1.1.v5.5",0.38046010644789,-0.420212289327319,1.60824460214535,-0.261286304811326,0.793871727022095,0.99974133790568
"Cre01.g001671.t1.1.v5.5",0.0353509502772659,-0.141800338026632,1.60733197203051,-0.0882209403496767,0.929701074213613,0.99974133790568
"Cre01.g001700.t1.1.v5.5",23.4211884656641,2.1631958920573,1.38239375115748,1.56481891664084,0.117625374951768,0.99974133790568
"Cre01.g001750.t1.2.v5.5",20.0793937382934,-0.284574418037938,1.42132600259386,-0.200217555661827,0.841310437720548,0.99974133790568
"Cre01.g001800.t1.1.v5.5",74.0082209978001,-0.197866354238231,1.40712208974223,-0.140617758530447,0.888171918359545,0.99974133790568
"Cre01.g001950.t1.2.v5.5",4.66035284891151,-0.137794660460491,1.48838357863224,-0.0925800730663247,0.926237175135984,0.99974133790568
"Cre01.g002050.t1.1.v5.5",110.39317606348,0.501147689137901,1.44276152592514,0.347353100379185,0.728326062812812,0.99974133790568
"Cre01.g002100.t1.2.v5.5",28.54186188414,1.8881286335463,1.4084677961472,1.3405550618276,0.18006495581957,0.99974133790568
"Cre01.g002250.t1.2.v5.5",3.75205613880196,-1.21120063160739,1.51570430005874,-0.799100874465057,0.424231922641701,0.99974133790568
"Cre01.g002300.t1.2.v5.5",1182.51302514226,1.39489888195936,1.18452206529503,1.17760481026745,0.238954191290449,0.99974133790568
"Cre01.g002350.t1.1.v5.5",24.9931991276993,1.14327195658855,1.37536386117494,0.831250543119463,0.405832107372535,0.99974133790568
"Cre01.g002400.t1.1.v5.5",1.07566843020412,-1.0610500588754,1.60169542183458,-0.662454324593168,0.507680098025736,0.99974133790568
"Cre01.g002451.t1.1.v5.5",1.4847198753494,0.3961458388698,1.60868536911407,0.246254392857419,0.80548531219712,0.99974133790568
"Cre01.g002500.t1.2.v5.5",93.7748372004044,0.936100918286958,1.47679131571743,0.633874880170323,0.526162480311524,0.99974133790568
"Cre01.g002550.t1.1.v5.5",6.96691780472284,0.175263335388437,1.51506636224832,0.115680302695355,0.907905917605221,0.99974133790568
"Cre01.g002600.t1.2.v5.5",0.281930037144455,0.380860707462141,1.60825165251175,0.236816611919731,0.812799063640429,0.99974133790568
"Cre01.g002700.t1.2.v5.5",33.2044186060183,-2.28736906918613,1.43437821347171,-1.59467638848884,0.110784620704148,0.99974133790568
"Cre01.g002787.t1.1.v5.5",7.05688943008269,-2.19252138516941,1.37695412543183,-1.59229806184125,0.111317748238432,0.99974133790568
"Cre01.g002824.t1.1.v5.5",0.0471346003696879,-0.0939856644095715,1.60739648256463,-0.0584707416179086,0.953373667415857,0.99974133790568
"Cre01.g002861.t1.1.v5.5",30.7649677839647,-1.79579121900949,1.42183056460981,-1.26301351490661,0.206584322774867,0.99974133790568
